id,created_at,name,ename,cover,images,video,hot_score,price,rank_info,latitude,longtitude,address,location_id,open_time_rule,description,phone,avg_rating,rating_count
84581,2024-11-03 04:06:29.747294+00,Chùa Thiên Mụ,Thien Mu Pagoda,https://ak-d.tripcdn.com/images/010691200082jcgv10949.jpg,"[""https://ak-d.tripcdn.com/images/010691200082jcgv10949.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww1j12000de6rslwF231.jpg?proc=source%2ftrip""]",[],3.8,,,16.453108,107.544907,"Huế, Hương Hòa, Thành phố Huế, Thừa Thiên Huế 530000, Việt Nam",667,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""8:00-18:00""}],""isActivityCurrentTime"":true}]","Chùa Thiên Mụ, ngôi chùa cổ tại Huế, nổi tiếng với kiến trúc độc đáo và phong cảnh thơ mộng.",+84 97 275 15 56,4.3,82
84669,2024-11-02 17:51:13.914521+00,Phố cổ Hội An,Hoi An Old Town,https://ak-d.tripcdn.com/images/10060u000000j1k8kDBDB.jpg,"[""https://ak-d.tripcdn.com/images/10060u000000j1k8kDBDB.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/100i0x000000lf46pEB79.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/01047120008g5323k3B25.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/10030i0000009n3toBAAA.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/10070y000000mnzcqF3B3.jpg?proc=source%2ftrip""]",[],6.4,600000,"{""jumpUrl"":""https://vn.trip.com/toplist/tripbest/hoi-an-10070000668090/?businessId=84669"",""description"":""Xếp hạng 1 trong danh sách Trải nghiệm nổi bật của Hội An""}",15.87727,108.329708,"Phường Minh An, Hội An, Quảng Nam",668,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""Mở cửa suốt ngày""}],""isActivityCurrentTime"":true}]","Phố cổ Hội An, khu phố cổ được UNESCO công nhận, nổi bật với kiến trúc cổ kính và các hoạt động văn hóa đặc sắc.",+84-235-3861-327,4.5,866
84672,2024-11-03 04:06:14.746527+00,Chùa Cầu,Japanese Covered Bridge,https://ak-d.tripcdn.com/images/10010z000000nyg002568.jpg,"[""https://ak-d.tripcdn.com/images/10010z000000nyg002568.jpg?proc=source%2ftrip""]",[],3.9,,"{""jumpUrl"":""https://vn.trip.com/toplist/tripbest/hoi-an-10070000668150/?businessId=84672"",""description"":""Xếp hạng 2 trong danh sách Điểm vui chơi về đêm của Hội An""}",15.877119,108.326026,"186 Trần Phú, Phường Minh An, Hội An, Quảng Nam 51309, Việt Nam",668,,"Chùa Cầu tại Hội An là biểu tượng nổi bật của phố cổ, với kiến trúc độc đáo và vai trò quan trọng trong đời sống văn hóa, là điểm đến không thể bỏ qua khi thăm Hội An.",+84-93-5817345,4.3,224
84706,2024-11-02 18:09:59.73195+00,Mỹ Sơn,My Son,https://ak-d.tripcdn.com/images/100w0u000000jby86F04F.jpg,"[""https://ak-d.tripcdn.com/images/100w0u000000jby86F04F.jpg?proc=source%2ftrip""]",[],4.7,170000,"{""jumpUrl"":""https://vn.trip.com/toplist/tripbest/quang-nam-province-10070003171090/?businessId=84706"",""description"":""Xếp hạng 5 trong danh sách Trải nghiệm nổi bật của Quảng Nam""}",15.768782,108.119315,"Thánh địa Mỹ Sơn, Duy Xuyên, Quảng Nam, Việt Nam",1591211,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""6:00-17:00""}],""isActivityCurrentTime"":true}]","Mỹ Sơn là một quần thể di tích lịch sử và văn hóa nổi tiếng ở Quảng Nam, được UNESCO công nhận là di sản thế giới. Khu di tích này là nơi lưu giữ những đền thờ cổ kính, là minh chứng cho nền văn hóa Champa huy hoàng.",+84 235 3731 309,4.5,102
84707,2024-11-03 05:52:30.876397+00,Bảo tàng Điêu khắc Chăm Đà Nẵng,Museum of Sa Huynh & Champa Culture,https://ak-d.tripcdn.com/images/10011f000001h354oFF9B.jpg,"[""https://ak-d.tripcdn.com/images/10011f000001h354oFF9B.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww5i12000axy7sknA0DC.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0ww3212000cjinsnf5772.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/ww0e1e000001f7z5c53B8.jpg?proc=source%2ftrip""]",[],3.5,,,16.060301,108.223268,"Số 02 Đ. 2 Tháng 9, Bình Hiên, Hải Châu, Đà Nẵng 550000, Việt Nam",669,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""07:00-17:00""}],""isActivityCurrentTime"":true}]","Bảo tàng Điêu khắc Chăm Đà Nẵng, nơi trưng bày các hiện vật nghệ thuật của nền văn hóa Chăm.",+84 236 3572 935,4.4,131
84869,2024-11-03 04:06:27.43141+00,DINH BẢO ĐẠI III,Bao Dai Summer Palace 3,https://ak-d.tripcdn.com/images/100v0z000000o43g5E5F0.jpg,"[""https://ak-d.tripcdn.com/images/100v0z000000o43g5E5F0.jpg?proc=source%2ftrip""]",[],3.8,,,11.930145,108.429588,"1 Đường Triệu Việt Vương, Phường 4, Thành phố Đà Lạt, Lâm Đồng, Việt Nam",1393,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""7:00-17:30""}],""isActivityCurrentTime"":true}]","DINH BẢO ĐẠI III tại Đà Lạt là một trong những dinh thự nổi bật của vua Bảo Đại, nơi du khách có thể tìm hiểu về lịch sử và văn hóa của thời kỳ phong kiến.",+84-91-2325620,4.3,111
84872,2024-11-03 04:12:33.686413+00,Thung lũng Tình Yêu,Valley Of Love,https://ak-d.tripcdn.com/images/100k1f000001guh35B020.jpg,"[""https://ak-d.tripcdn.com/images/100k1f000001guh35B020.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/100n0n000000e25akD1C3.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/100v0n000000edi726A04.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/100o0n000000e1xep4F3A.jpg?proc=source%2ftrip""]",[],3.8,,,11.978064,108.448918,"5 - 7 Đường Mai Anh Đào, Phường 8, Thành phố Đà Lạt, Lâm Đồng 670000, Việt Nam",1393,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""timeDesc"":""Th 2-Th 5"",""description"":""07:30-22:00""},{""timeDesc"":""Th 6-CN"",""description"":""07:30-23:00""}],""isActivityCurrentTime"":true}]","Thung lũng Tình Yêu, khu du lịch tại Đà Lạt, nổi tiếng với các khu vườn hoa và không gian lãng mạn.",+84 263 3821 448,4.4,54
84873,2024-11-03 04:04:35.133084+00,Hồ Xuân Hương,Xuan Huong Lake,https://ak-d.tripcdn.com/images/100f1f000001gq9srD569.jpg,"[""https://ak-d.tripcdn.com/images/100f1f000001gq9srD569.jpg?proc=source%2ftrip""]",[],4.4,,"{""jumpUrl"":""https://vn.trip.com/toplist/tripbest/dalat-10070001393090/?businessId=84873"",""description"":""Xếp hạng 5 trong danh sách Trải nghiệm nổi bật của Đà Lạt""}",11.940736,108.44154,"Tp. Đà Lạt, Lâm Đồng, Việt Nam",1393,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""Mở cửa suốt ngày""}],""isActivityCurrentTime"":true}]","Hồ Xuân Hương tại Đà Lạt, một hồ nước tự nhiên với khung cảnh lãng mạn, lý tưởng cho các hoạt động ngoài trời.",+84-263-3777456,4.4,237
84874,2024-11-02 18:11:31.782282+00,Ga Đà Lạt,Dalat Railway Station,https://ak-d.tripcdn.com/images/100f0z000000nku0818BB.jpg,"[""https://ak-d.tripcdn.com/images/100f0z000000nku0818BB.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/01003120008jo4y5i7A01.jpg?proc=source%2ftrip""]",[],4.4,,"{""jumpUrl"":""https://vn.trip.com/toplist/tripbest/dalat-10070001393090/?businessId=84874"",""description"":""Xếp hạng 4 trong danh sách Trải nghiệm nổi bật của Đà Lạt""}",11.941617,108.454465,"Quang Trung, Phường 9, Thành phố Đà Lạt, Lâm Đồng, Việt Nam",1393,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""07:00-17:00""}],""isActivityCurrentTime"":true}]","Ga Đà Lạt là một trong những công trình kiến trúc cổ kính nổi bật của thành phố, với những chuyến tàu lịch sử và không gian yên tĩnh, tạo nên một không khí lãng mạn. Đây là điểm tham quan không thể bỏ qua khi đến Đà Lạt.",+33 2 47 50 02 09,0,0
84885,2024-11-02 17:54:35.923625+00,Khu du lịch Thác Datanla,Datanla Waterfall,https://ak-d.tripcdn.com/images/10071f000001h6z3fBCC6.jpg,"[""https://ak-d.tripcdn.com/images/10071f000001h6z3fBCC6.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/100k0n000000e7xoeB617.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/100g0n000000e4ora3908.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/01039120008ekgo5l021D.jpg?proc=source%2ftrip""]",[],5.3,56000,"{""jumpUrl"":""https://vn.trip.com/toplist/tripbest/dalat-10070001393090/?businessId=84885"",""description"":""Xếp hạng 1 trong danh sách Trải nghiệm nổi bật của Đà Lạt""}",11.903991,108.449442,"QL20 Đèo Prenn, Phường 3, Thành phố Đà Lạt, Lâm Đồng 66000, Việt Nam",1393,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""7:00-17:00""}],""isActivityCurrentTime"":true}]","Khu du lịch Thác Datanla, khu du lịch nổi tiếng tại Đà Lạt, với các hoạt động ngoài trời như trượt thác và đi cáp treo.",+84 263 3533 899,4.4,100
84900,2024-11-02 17:52:05.380562+00,Tháp Bà Ponagar,Ponagar Temple,https://ak-d.tripcdn.com/images/01070120008inoqrw4BFF.jpg,"[""https://ak-d.tripcdn.com/images/01070120008inoqrw4BFF.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0102i120008inoqrbA057.jpg?proc=source%2ftrip""]",[],6,,"{""jumpUrl"":""https://vn.trip.com/toplist/tripbest/nha-trang-100000000913/?businessId=84900"",""description"":""Xếp hạng 6 trong danh sách Trải nghiệm nổi bật của Nha Trang""}",12.265388,109.195395,"61 Hai Tháng Tư, Vĩnh Phước, Nha Trang, Khánh Hòa 650000, Việt Nam",670,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""06:00-17:30""}],""isActivityCurrentTime"":true}]","Tháp Bà Ponagar nằm tại Nha Trang, là di tích văn hóa Champa với kiến trúc độc đáo và lịch sử lâu đời. Đây là một địa điểm thu hút du khách khám phá di sản văn hóa Champa và chiêm ngưỡng cảnh đẹp thành phố biển Nha Trang.",,4.4,810
84901,2024-11-02 18:11:20.094951+00,Chùa Long Sơn,Long Son Pagoda,https://ak-d.tripcdn.com/images/01018120009dzj1h1E9E3.jpg,"[""https://ak-d.tripcdn.com/images/01018120009dzj1h1E9E3.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0102r120009dzjqah94B9.jpg?proc=source%2ftrip""]",[],4.6,,"{""jumpUrl"":""https://vn.trip.com/toplist/tripbest/nha-trang-100000000913/?businessId=84901"",""description"":""Xếp hạng 16 trong danh sách Trải nghiệm nổi bật của Nha Trang""}",12.250201,109.180178,"22 Đ. 23 Tháng 10, Phương sơn, Nha Trang, Khánh Hòa 650000, Việt Nam",670,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""Mở cửa suốt ngày""}],""isActivityCurrentTime"":true}]","Chùa Long Sơn tại Nha Trang là một ngôi chùa nổi tiếng, nổi bật với tượng Phật lớn ngự trên đỉnh đồi. Chùa là điểm đến tâm linh của du khách và người dân địa phương, với không gian yên tĩnh và phong cảnh đẹp.",+84-258-3822558,4.3,193
84916,2024-11-02 17:55:11.112511+00,Biệt thự Hằng Nga,Crazy House,https://ak-d.tripcdn.com/images/100v0z000000n368a2B1F.jpg,"[""https://ak-d.tripcdn.com/images/100v0z000000n368a2B1F.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0106w120009plbq9xE693.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/01028120009plbs0wA2D2.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0105p120009plbyke789C.jpg?proc=source%2ftrip""]",[],5.1,,"{""jumpUrl"":""https://vn.trip.com/toplist/tripbest/dalat-10070001393090/?businessId=84916"",""description"":""Xếp hạng 2 trong danh sách Trải nghiệm nổi bật của Đà Lạt""}",11.934733,108.430881,"03 Đ. Huỳnh Thúc Kháng, Phường 4, Thành phố Đà Lạt, Lâm Đồng 66115, Việt Nam",1393,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""08:30-18:00""}],""isActivityCurrentTime"":true}]","Biệt thự Hằng Nga, một công trình kiến trúc độc đáo tại Đà Lạt, với thiết kế kỳ quái và không gian thơ mộng.",+84 263 3822 070,4.5,335
90605,2024-11-02 17:51:19.494912+00,Nhà Thờ Lớn Hà Nội,St. Joseph Cathedral,https://ak-d.tripcdn.com/images/1A0u1b000001a1jcg96FA.jpg,"[""https://ak-d.tripcdn.com/images/1A0u1b000001a1jcg96FA.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0104e120009dlwv5f076F.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/10031d000001eojfn3AF5.jpg?proc=source%2ftrip""]",[],6.1,,"{""jumpUrl"":""https://vn.trip.com/toplist/tripbest/hanoi-100000003721/?businessId=90605"",""description"":""Xếp hạng 2 trong danh sách Trải nghiệm nổi bật của Hà Nội""}",21.028841,105.849119,"40 P. Nhà Chung, Hàng Trống, Hoàn Kiếm, Hà Nội 100000, Việt Nam",181,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""08:00-11:00;14:00-17:00""}],""isActivityCurrentTime"":true}]","Nhà Thờ Lớn Hà Nội là một công trình kiến trúc nổi bật theo phong cách Gothic, tọa lạc tại trung tâm Hà Nội. Đây là điểm đến thu hút du khách nhờ vẻ đẹp cổ kính và sự yên bình của không gian thờ phượng.",+84-90-3425692,4.6,632
90606,2024-11-03 04:06:25.55267+00,Bảo tàng Lịch sử Quân sự Việt Nam,Vietnam Military History Museum,https://ak-d.tripcdn.com/images/10021f000001gxc7u11E1.jpg,"[""https://ak-d.tripcdn.com/images/10021f000001gxc7u11E1.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/0107012000a5cbegc68BB.jpg?proc=source%2ftrip""]",[],3.9,,,21.032195,105.840239,"28A Điện Biên Phủ, Điện Biên, Ba Đình, Hà Nội, Việt Nam",181,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""timeDesc"":""Th 3-Th 5,Th 7-CN"",""description"":""13:00-16:30;8:00-11:00""}],""isActivityCurrentTime"":true}]","Bảo tàng Lịch sử Quân sự Việt Nam tại Hà Nội là nơi lưu giữ các hiện vật, tài liệu về lịch sử quân sự của đất nước. Du khách có thể tìm hiểu về các giai đoạn lịch sử và những chiến công vang dội của quân đội Việt Nam.",+84 24 6253 1367,4.3,229
90607,2024-11-03 04:04:41.079592+00,Chùa Trấn Quốc,Chua Tran Quoc,https://ak-d.tripcdn.com/images/100h1f000001gru9oD0D1.jpg,"[""https://ak-d.tripcdn.com/images/100h1f000001gru9oD0D1.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/10011c000001dnbtoA307.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/100r1d000001el3gv58F0.jpg?proc=source%2ftrip""]",[],4.3,,"{""jumpUrl"":""https://vn.trip.com/toplist/tripbest/hanoi-100000003721/?businessId=90607"",""description"":""Xếp hạng 17 trong danh sách Trải nghiệm nổi bật của Hà Nội""}",21.047852,105.836735,"46 Đ. Thanh Niên, Trúc Bạch, Tây Hồ, Hà Nội, Việt Nam",181,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""07:30-11:15;13:30-17:00""}],""isActivityCurrentTime"":true}]","Chùa Trấn Quốc, ngôi chùa cổ tại Hà Nội, nổi tiếng với kiến trúc đặc sắc và lịch sử lâu đời.",,4.6,91
91713,2024-11-03 04:04:41.675924+00,Phủ Chủ tịch,Presidential Palace,https://ak-d.tripcdn.com/images/100p10000000opumxFA00.jpg,"[""https://ak-d.tripcdn.com/images/100p10000000opumxFA00.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/010281200097rax159E4D.jpg?proc=source%2ftrip""]",[],4.2,,"{""jumpUrl"":""https://vn.trip.com/toplist/tripbest/hanoi-100000003721/?businessId=91713"",""description"":""Xếp hạng 18 trong danh sách Trải nghiệm nổi bật của Hà Nội""}",21.039292,105.834476,"2 Hùng Vương, Ngọc Hồ, Ba Đình, Hà Nội 118708, Việt Nam",181,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""timeDesc"":""Th 2-Th 6"",""description"":""7:00-16:00""}],""isActivityCurrentTime"":true}]","Phủ Chủ tịch, nơi làm việc và cư trú của Chủ tịch nước tại Hà Nội, là một di tích lịch sử quan trọng.",+84-80-43176,4.4,84
94155,2024-11-02 18:11:24.907094+00,Hoàng Thành Thăng Long,Hoàng thành Thăng Long,https://ak-d.tripcdn.com/images/100m0z000000o07e4B24B.jpg,"[""https://ak-d.tripcdn.com/images/100m0z000000o07e4B24B.jpg?proc=source%2ftrip""]",[],4.6,,"{""jumpUrl"":""https://vn.trip.com/toplist/tripbest/hanoi-100000003721/?businessId=94155"",""description"":""Xếp hạng 14 trong danh sách Trải nghiệm nổi bật của Hà Nội""}",21.034992,105.84019,"19C Hoàng Diệu, Điện Bàn, Ba Đình, Hà Nội",181,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""08:00-17:00""}],""isActivityCurrentTime"":true}]","Hoàng Thành Thăng Long tại Hà Nội là di tích lịch sử nổi tiếng, là nơi lưu giữ nhiều giá trị văn hóa và lịch sử của Việt Nam. Đây là địa điểm lý tưởng để tham quan, tìm hiểu về quá khứ của đất nước.",+84 24 3734 5427,4.4,93
94196,2024-11-03 06:23:35.966876+00,Đền Quán Thánh,Quan Thanh Temple,https://ak-d.tripcdn.com/images/100q1f000001grifdFC8F.jpg,"[""https://ak-d.tripcdn.com/images/100q1f000001grifdFC8F.jpg?proc=source%2ftrip""]",[],3.3,,,21.043005,105.83646,"Đ. Thanh Niên, Quán Thánh, Ba Đình, Hà Nội 118810, Việt Nam",181,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""8:00-17:00""}],""isActivityCurrentTime"":true}]","Đền Quán Thánh là một ngôi đền thờ thần linh nằm tại Hà Nội, được xây dựng từ thế kỷ 11, là nơi linh thiêng thu hút các tín đồ đến cầu nguyện.",+84 24 3823 4378,4.3,32
94197,2024-11-03 04:12:37.209637+00,Đền Ngọc Sơn,Ngoc Son Temple,https://ak-d.tripcdn.com/images/fd/tg/g6/M06/A4/FF/CggYslbf6dWAWe_kABft75kN2Qs342.jpg,"[""https://ak-d.tripcdn.com/images/fd/tg/g6/M06/A4/FF/CggYslbf6dWAWe_kABft75kN2Qs342.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/fd/tg/g4/M05/CD/93/CggYHlbf6e2ALAuYABYCP46LwNg109.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/fd/tg/g4/M02/CD/97/CggYHlbf6jmAH0agAA1E5oPxgDU151.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/fd/tg/g5/M07/A8/95/CggYsFbf6gqAXZvqABu5MoCZcA0169.jpg?proc=source%2ftrip"",""https://ak-d.tripcdn.com/images/fd/tg/g5/M0A/A8/10/CggYr1bf6byALh5IABSKOlOGA-k652.jpg?proc=source%2ftrip""]",[],3.9,,"{""jumpUrl"":""https://vn.trip.com/toplist/tripbest/hanoi-10070000181150/?businessId=94197"",""description"":""Xếp hạng 4 trong danh sách Điểm vui chơi về đêm của Hà Nội""}",21.030693,105.852381,"P. Đinh Tiên Hoàng, Hàng Trống, Hoàn Kiếm, Hà Nội 100000, Việt Nam",181,"[{""dateDesc"":""Quanh năm"",""ruleType"":1,""dateRangeList"":[{""end"":""2024/12/31"",""start"":""2024/1/1""}],""openTimeRuleInfoType"":[{""description"":""8:00-18:00""}],""isActivityCurrentTime"":true}]","Đền Ngọc Sơn, một ngôi đền nổi tiếng ở Hồ Hoàn Kiếm, Hà Nội, thờ vị thần Văn Xương.",+84-8-39100555,4.2,82
